@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data
'temp.csv',3.601000e+01,1.546109e-01,3.203871e+01,3.422837e+01,4.060392e+01,8.565208e+00,9.517664e+01,1.053982e+02,6.990696e+01,9.984062e+01,2.317414e-01,1.318235e+00,1.200458e-02,6.977897e-02,4.563232e-01,4.443186e-01,5.240386e+00,3.154856e+00,3.346259e+00,2.289135e+00,1.027298e-01,1.435201e+00,3.199077e+01,5.372421e-01,8.331685e+00,1.737069e+00,-3.005674e+00,-4.496579e+00,-1.644151e+00,-9.104197e+00,1.954963e-02,1.852507e+00,1.168807e+00,9.548663e-01,1.023129e+01,3.321243e-01,5.079871e+00,2.053685e+00,4.122284e+01,3.190224e-01,7.697288e+02,2.102726e-01,1.343643e+03,1.492250e-01,-1.172829e+02,-7.627867e-01,1.857905e+03,1.229923e-01,1.107767e+03,2.492649e-01,-1.236587e+02,-6.495408e-01,3.024489e+03,6.929391e-02,1.086188e+03,2.592689e-01,-1.302711e+02,-5.611120e-01,-2.445122e+01,-4.400068e-01,3.980801e+01,2.729964e-01,5.943150e-02,4.571408e-01,-2.940063e-02,-7.217146e-01,1.989672e-01,7.733617e-01,4.547283e+01,2.557473e-01,1.133901e+01,1.570831e+00,-3.187218e+00,-5.487623e+00,-9.368751e+00,-1.630540e+00,-1.144144e+01,2.258405e+01,2.974022e-02,1.758736e-02,1.747223e-02,1.802780e+00,1.674641e+00,2.706493e-01,2.078482e-01,3.265278e-01,5.556831e-01,-2.620012e+01,?
'temp.csv',3.201186e+01,2.996334e-01,2.801910e+01,2.903368e+01,3.175881e+01,3.739712e+00,2.465195e+02,2.585116e+02,2.859052e+02,6.177541e+02,4.498290e-01,1.072398e+00,3.228170e-02,2.726663e-01,8.880646e-01,8.557829e-01,8.502865e+00,5.852405e+00,6.478665e+00,4.286908e+00,1.693186e-01,1.361792e+00,1.481466e+01,1.452437e+00,2.395205e+00,6.709802e+00,1.742618e+01,9.389948e-01,-1.566239e+01,-1.325970e+00,3.091970e-02,1.932109e+00,1.395779e+00,6.581525e-01,4.228076e+00,9.597828e-01,-3.303387e+00,-3.085764e+00,8.003515e+00,2.045894e+00,5.694790e+02,4.077303e-01,1.201068e+03,2.665373e-01,-1.328723e+02,-6.767144e-01,1.606400e+03,1.762219e-01,9.561108e+02,3.605603e-01,-1.298063e+02,-6.678425e-01,2.642990e+03,1.087642e-01,8.409916e+02,3.933803e-01,-1.289659e+02,-6.752100e-01,-7.981451e+00,-1.666571e+00,1.435947e+01,1.045012e+00,5.088898e-02,4.907467e-01,-2.424319e-02,-9.261280e-01,2.817395e-01,8.920190e-01,2.552699e+01,8.694018e-01,-1.614234e+00,-1.061594e+01,2.231409e+01,8.309471e-01,-2.525603e+01,-8.984044e-01,-2.592762e+00,9.327926e+00,3.922787e-02,8.839061e-03,9.942383e-02,2.105804e+00,2.535984e+00,1.418919e-01,1.478830e-01,2.466906e-01,4.587980e-01,-2.657418e+01,?
'temp.csv',3.424780e+01,1.961717e-01,3.109967e+01,3.288404e+01,3.532552e+01,4.225845e+00,4.212680e+02,8.018513e+02,2.240715e+02,3.852585e+02,3.118859e-01,1.295731e+00,2.138448e-02,1.208941e-01,5.820765e-01,5.606920e-01,7.161952e+00,5.365800e+00,5.333593e+00,3.847306e+00,1.241450e-01,1.551850e+00,2.750465e+01,6.509549e-01,3.007225e+00,5.768227e+00,3.539178e+00,4.564969e+00,-8.612400e-01,-1.770890e+01,2.494703e-02,2.172830e+00,1.160143e+00,8.937497e-01,8.845797e+00,4.731089e-01,4.800918e+00,2.279767e+00,2.815066e+01,5.168120e-01,7.563351e+02,2.929580e-01,1.349878e+03,1.936258e-01,-1.232209e+02,-7.174114e-01,1.813543e+03,1.498557e-01,1.087279e+03,3.058872e-01,-1.247413e+02,-6.656730e-01,2.914013e+03,8.491572e-02,9.970403e+02,3.227399e-01,-1.285509e+02,-6.103488e-01,-1.976688e+01,-6.716308e-01,3.375223e+01,4.195512e-01,3.726612e-02,8.441650e-01,-2.008432e-02,-1.159540e+00,2.416999e-01,9.069685e-01,3.873607e+01,4.268211e-01,9.012243e+00,2.111505e+00,8.037625e+00,2.308656e+00,5.613889e-01,3.267195e+01,-6.626564e+00,1.568404e+01,4.268579e-02,8.867371e-03,2.965435e-02,1.846022e+00,1.804382e+00,2.380159e-01,2.312081e-01,3.376364e-01,8.266128e-01,-2.312926e+01,?
'temp.csv',3.330420e+01,1.448943e-01,3.091166e+01,3.265281e+01,3.455956e+01,3.647898e+00,2.445881e+02,5.405336e+02,7.683421e+01,1.272479e+02,3.514539e-01,8.508098e-01,4.928349e-02,3.124041e-01,5.849554e-01,5.356719e-01,5.458606e+00,3.613893e+00,3.827185e+00,2.757201e+00,1.524401e-01,1.292272e+00,3.027226e+01,7.177309e-01,1.433151e+01,1.269638e+00,9.229375e+00,1.639232e+00,-1.912001e+00,-7.345798e+00,1.928551e-02,1.883658e+00,9.855744e-01,9.797196e-01,8.913967e+00,3.991469e-01,5.637837e+00,1.739361e+00,3.659858e+01,4.473336e-01,6.128494e+02,3.220888e-01,1.394518e+03,1.701843e-01,-8.769059e+01,-1.041158e+00,1.732031e+03,1.481731e-01,1.128094e+03,2.784384e-01,-9.551286e+01,-8.481523e-01,2.840310e+03,9.360238e-02,1.015668e+03,3.325539e-01,-9.997256e+01,-7.750180e-01,-2.332305e+01,-4.906959e-01,3.384749e+01,3.964466e-01,6.920991e-02,3.098043e-01,-2.946034e-02,-5.881550e-01,2.117464e-01,9.860582e-01,4.126682e+01,3.653342e-01,1.528074e+01,1.117933e+00,8.854205e+00,1.717953e+00,-4.118616e+00,-3.331388e+00,-1.076242e+01,1.864878e+01,4.873290e-02,4.341122e-03,5.966445e-02,2.434649e+00,2.256989e+00,2.611364e-01,2.416488e-01,1.601695e-01,2.153737e-01,-2.407517e+01,?
'temp.csv',2.782358e+01,3.620821e-01,2.145944e+01,2.361344e+01,3.513534e+01,1.367590e+01,3.642472e+02,7.450994e+02,1.666205e+02,1.527104e+02,3.121039e-01,1.242551e+00,2.534510e-02,1.455505e-01,5.966908e-01,5.713457e-01,6.272675e+00,5.125926e+00,5.677512e+00,4.819429e+00,1.202276e-01,1.430986e+00,1.625373e+01,1.119678e+00,1.080807e+01,1.168130e+00,1.365099e+01,1.102803e+00,-1.061621e+01,-1.581667e+00,2.088692e-02,1.824382e+00,1.171975e+00,7.520543e-01,5.055743e+00,6.477282e-01,-6.474503e-01,-1.611162e+01,2.542535e+01,7.574977e-01,6.995396e+02,3.123578e-01,1.319229e+03,2.348459e-01,-1.314474e+02,-7.099895e-01,1.811403e+03,1.470961e-01,1.038769e+03,3.334031e-01,-1.331470e+02,-6.485721e-01,2.883297e+03,1.123544e-01,9.765969e+02,3.294240e-01,-1.332111e+02,-6.441470e-01,-1.876811e+01,-7.548972e-01,2.515227e+01,6.050207e-01,4.271043e-02,5.801069e-01,-3.353040e-02,-7.263517e-01,2.471391e-01,7.731947e-01,2.773743e+01,6.961644e-01,1.685457e+01,8.301404e-01,1.721418e+01,1.012821e+00,-1.899971e+01,-1.022362e+00,-5.067564e+00,1.230469e+01,2.753875e-02,1.240955e-02,4.607745e-02,1.614350e+00,1.759426e+00,2.005102e-01,2.106131e-01,3.776667e-01,1.398920e+00,-2.555534e+01,?
'temp.csv',3.003327e+01,1.854248e-01,2.725937e+01,2.932028e+01,3.107568e+01,3.816317e+00,1.527678e+02,2.323734e+02,3.272080e+02,7.265074e+02,2.483988e-01,1.556051e+00,1.181626e-02,1.606615e-02,4.579281e-01,4.461119e-01,6.570982e+00,4.717254e+00,3.998277e+00,2.385683e+00,9.804922e-02,1.676301e+00,1.747004e+01,1.282395e+00,1.953080e+00,6.482695e+00,5.005364e+00,3.539531e+00,-7.230938e+00,-2.226129e+00,2.090970e-02,1.765127e+00,1.203635e+00,8.512113e-01,6.736657e+00,4.912347e-01,4.024822e+00,2.809089e+00,2.738329e+01,5.809990e-01,6.173407e+02,3.184537e-01,1.377575e+03,1.821669e-01,-1.404881e+02,-6.255695e-01,1.670880e+03,1.634722e-01,1.019897e+03,3.444241e-01,-1.427671e+02,-5.784811e-01,2.813171e+03,8.365845e-02,8.610905e+02,4.290617e-01,-1.448168e+02,-5.493225e-01,-1.716605e+01,-6.355092e-01,2.814964e+01,4.501015e-01,5.059353e-02,5.066264e-01,-2.905040e-02,-6.768867e-01,2.525508e-01,7.322885e-01,4.101146e+01,3.562381e-01,5.113619e+00,3.157579e+00,1.398991e+01,1.595631e+00,-1.598124e+01,-1.175604e+00,-2.472569e+00,1.088343e+01,5.725767e-02,2.573230e-02,2.444518e-02,1.198747e+00,1.294984e+00,2.390526e-01,2.325966e-01,5.651163e-01,1.602901e+00,-2.603476e+01,?
'temp.csv',2.773341e+01,3.117066e-01,2.224308e+01,2.421740e+01,3.458439e+01,1.234131e+01,4.166619e+02,6.537382e+02,1.590513e+02,1.838422e+02,1.914029e-01,1.425155e+00,1.450331e-02,3.453076e-02,3.653390e-01,3.508357e-01,4.585958e+00,2.795098e+00,3.142661e+00,2.705504e+00,8.971488e-02,1.787956e+00,2.807500e+01,6.885823e-01,5.364368e+00,2.361956e+00,5.705336e-01,2.654227e+01,2.596910e+00,6.486469e+00,2.211203e-02,2.036162e+00,1.513836e+00,8.211258e-01,5.431827e+00,5.849434e-01,3.753895e+00,3.351262e+00,3.473095e+01,5.905746e-01,6.203087e+02,3.841277e-01,1.344949e+03,2.059308e-01,-1.281781e+02,-7.203054e-01,1.672963e+03,1.780565e-01,1.083486e+03,2.688831e-01,-1.314596e+02,-6.481334e-01,2.812990e+03,1.075746e-01,1.062888e+03,3.325255e-01,-1.358639e+02,-5.854354e-01,-1.923694e+01,-6.954401e-01,3.282759e+01,4.591950e-01,3.531973e-02,8.650201e-01,-2.025872e-02,-1.244145e+00,1.996125e-01,9.063104e-01,4.134962e+01,4.793715e-01,1.169402e+01,1.103555e+00,3.728659e+00,5.089709e+00,-1.630181e+00,-1.241390e+01,-8.189759e+00,1.935017e+01,1.151404e-02,1.914222e-02,2.113427e-02,1.685134e+00,1.825745e+00,2.013924e-01,1.592366e-01,3.380263e-01,5.927413e-01,-2.706240e+01,?
'temp.csv',2.895098e+01,5.245523e-01,1.634600e+01,2.085020e+01,5.021087e+01,3.386487e+01,3.070576e+02,2.855795e+02,2.861184e+02,1.794745e+02,8.301970e-02,2.153127e+00,1.776254e-02,2.264832e-02,8.086149e-02,6.309895e-02,2.673257e+00,3.078514e+00,1.951034e+00,2.356445e+00,5.441813e-02,2.829221e+00,3.218953e+01,3.085341e-01,2.664231e+01,3.977649e-01,2.479085e+01,6.779185e-01,6.728714e+00,2.589511e+00,4.796949e-02,1.311852e+00,2.045943e+00,5.496740e-01,3.345978e+00,1.403220e+00,1.382300e+00,2.060250e+01,2.673594e+01,1.207004e+00,6.831018e+02,3.016873e-01,1.345247e+03,1.962575e-01,-1.719944e+02,-3.821633e-01,1.863114e+03,1.128290e-01,1.193044e+03,2.720853e-01,-1.703004e+02,-3.627305e-01,2.965875e+03,7.846514e-02,1.176789e+03,2.873056e-01,-1.712117e+02,-3.497227e-01,-2.982401e+01,-4.998463e-01,4.026816e+01,4.402423e-01,3.067534e-02,1.253667e+00,-3.186234e-02,-8.482126e-01,1.688983e-01,1.448372e+00,4.025238e+01,3.429044e-01,2.171684e+01,5.853431e-01,1.580616e+01,1.552138e+00,-9.345973e+00,-2.475266e+00,-2.850682e+01,3.639969e+01,-1.403608e-02,-4.809518e-03,2.883205e-02,5.888377e-01,1.512820e+00,1.110170e-01,9.291320e-02,5.196667e-01,9.614502e-01,-3.131418e+01,?
'temp.csv',2.538213e+01,4.240809e-01,2.053037e+01,2.204423e+01,2.392861e+01,3.398237e+00,8.162996e+02,1.226106e+03,2.133935e+02,6.539441e+02,5.165860e-01,8.737179e-01,6.298584e-02,4.459467e-01,9.157001e-01,8.527142e-01,7.399314e+00,3.851633e+00,6.068252e+00,3.648474e+00,2.257163e-01,1.019485e+00,2.433472e+01,9.758558e-01,2.700567e-01,5.495640e+01,8.680461e+00,2.039742e+00,-3.733988e+00,-4.503295e+00,2.088366e-02,1.196936e+00,1.142865e+00,8.196061e-01,3.769888e+00,8.178734e-01,2.743422e+00,4.724415e+00,2.691973e+01,7.273784e-01,6.060529e+02,4.142052e-01,1.332314e+03,2.348138e-01,-1.134908e+02,-8.182408e-01,1.631879e+03,1.725819e-01,1.077286e+03,2.663483e-01,-1.138225e+02,-7.772912e-01,2.710665e+03,1.264627e-01,1.061556e+03,3.230569e-01,-1.181025e+02,-7.116050e-01,-1.224787e+01,-1.133471e+00,2.484497e+01,6.197568e-01,6.472943e-03,4.594771e+00,-1.291410e-02,-1.606915e+00,3.533080e-01,5.943578e-01,3.604308e+01,6.392012e-01,4.451472e+00,3.062739e+00,1.284263e+01,1.427558e+00,7.883441e-01,2.174811e+01,-2.098193e+00,1.154746e+01,3.805313e-02,9.878222e-03,1.123522e-01,2.465835e+00,2.378475e+00,1.891250e-01,1.759168e-01,2.171613e-01,3.571857e-01,-2.195986e+01,?
'temp.csv',3.005762e+01,2.916896e-01,2.334812e+01,2.587994e+01,3.924894e+01,1.590081e+01,3.912827e+02,7.138127e+02,1.624552e+02,3.001446e+02,1.543754e-01,1.632659e+00,2.265596e-02,3.044055e-02,2.658747e-01,2.432187e-01,4.907540e+00,4.839207e+00,3.157501e+00,2.769257e+00,9.988752e-02,1.918125e+00,2.900258e+01,4.310244e-01,2.299517e+01,5.815578e-01,1.190828e+01,1.094908e+00,-8.963905e+00,-1.599706e+00,3.848388e-02,1.717838e+00,1.540530e+00,5.700017e-01,5.898904e+00,5.981299e-01,-3.190640e+00,-4.805338e+00,3.257074e+01,5.053017e-01,7.172745e+02,3.093823e-01,1.413941e+03,1.792154e-01,-1.566787e+02,-5.068482e-01,1.854874e+03,1.226096e-01,1.205900e+03,3.212884e-01,-1.595300e+02,-4.445357e-01,2.985530e+03,7.666371e-02,1.110773e+03,3.008512e-01,-1.604409e+02,-4.314874e-01,-2.822459e+01,-4.043905e-01,3.765558e+01,3.558396e-01,5.006585e-02,5.765544e-01,-2.496956e-02,-8.459840e-01,3.133333e-01,7.948607e-01,3.944412e+01,3.025246e-01,2.125178e+01,8.305866e-01,1.359817e+01,1.422272e+00,-1.594598e+01,-1.258705e+00,-2.154696e+01,2.869453e+01,4.945579e-02,-1.163653e-03,3.052803e-02,9.368836e-01,1.299556e+00,1.792405e-01,1.584959e-01,6.505797e-01,1.872447e+00,-2.691098e+01,?
'temp.csv',3.245214e+01,2.642631e-01,2.614842e+01,2.877464e+01,4.165742e+01,1.550900e+01,2.772576e+02,5.704841e+02,1.929344e+02,4.813690e+02,2.390332e-01,1.706115e+00,1.532282e-02,1.876268e-02,4.590097e-01,4.436869e-01,7.488531e+00,5.948478e+00,5.396122e+00,4.210810e+00,1.000185e-01,2.073220e+00,1.291742e+01,9.544586e-01,7.285921e+00,1.996775e+00,6.655456e+00,1.998857e+00,-8.578467e+00,-1.795106e+00,2.837548e-02,2.051205e+00,1.261062e+00,6.305788e-01,6.051991e+00,6.521565e-01,5.364356e+00,2.399724e+00,2.450266e+01,6.378677e-01,6.409569e+02,3.845789e-01,1.348650e+03,2.017245e-01,-1.580045e+02,-5.063161e-01,1.696816e+03,1.514571e-01,1.033234e+03,3.162994e-01,-1.564562e+02,-4.938186e-01,2.776869e+03,1.018613e-01,9.233085e+02,3.712429e-01,-1.572702e+02,-4.809495e-01,-1.528432e+01,-6.789768e-01,2.226670e+01,5.066426e-01,5.975711e-02,4.073188e-01,-1.989906e-02,-8.428863e-01,3.340043e-01,8.568655e-01,2.114968e+01,6.883544e-01,1.093145e+01,2.020594e+00,9.519378e+00,1.992389e+00,-1.924714e+01,-1.101142e+00,-5.953144e+00,1.240978e+01,4.574193e-02,1.392643e-02,2.564749e-02,9.474907e-01,1.082304e+00,2.129378e-01,2.475401e-01,7.182353e-01,1.885943e+00,-2.648895e+01,?
'temp.csv',3.140090e+01,1.327487e-01,2.920614e+01,3.130394e+01,3.344724e+01,4.241102e+00,1.485010e+02,1.340437e+02,9.295662e+01,1.535116e+02,5.334151e-01,1.252364e+00,2.008369e-02,2.291131e-01,1.042656e+00,1.022572e+00,1.124169e+01,6.158095e+00,9.419887e+00,6.244103e+00,3.460658e-01,1.339981e+00,3.513251e+01,4.227535e-01,2.951724e+00,5.359484e+00,9.189156e-01,1.446412e+01,-8.125811e+00,-1.735884e+00,2.501380e-02,1.702587e+00,1.144939e+00,9.025571e-01,7.309179e+00,4.208897e-01,6.009897e+00,1.804175e+00,3.788502e+01,3.465770e-01,6.910606e+02,2.385353e-01,1.404162e+03,1.456576e-01,-1.214048e+02,-7.625553e-01,1.765489e+03,1.273601e-01,1.157018e+03,2.254728e-01,-1.270980e+02,-6.622117e-01,2.916158e+03,7.938457e-02,1.018503e+03,3.267417e-01,-1.317953e+02,-5.966597e-01,-2.212037e+01,-4.018220e-01,3.618504e+01,2.496164e-01,5.256053e-02,4.130864e-01,-3.685078e-02,-4.086611e-01,6.783171e-01,7.032014e-01,4.709570e+01,1.638547e-01,4.210324e+00,4.359955e+00,4.244797e-01,3.343988e+01,-1.234487e+01,-1.087156e+00,-1.209757e+01,2.249250e+01,3.808044e-02,-4.104224e-04,1.079842e-01,2.191520e+00,1.932713e+00,2.070370e-01,1.808242e-01,3.075000e-01,8.556532e-01,-1.822349e+01,?
'temp.csv',3.490591e+01,1.801247e-01,2.978104e+01,3.441357e+01,4.053708e+01,1.075605e+01,2.371316e+02,5.002761e+02,5.233932e+01,7.511591e+01,4.269341e-01,1.226131e+00,1.580943e-02,1.206565e-01,9.257946e-01,9.099852e-01,8.131052e+00,5.064933e+00,6.986236e+00,4.203179e+00,2.156228e-01,1.446084e+00,2.950609e+01,5.993078e-01,3.490861e+00,3.997166e+00,6.442537e-01,2.247311e+01,-1.019022e+01,-1.964319e+00,1.893307e-02,1.581448e+00,9.693773e-01,8.969727e-01,9.096755e+00,4.106139e-01,5.970189e+00,1.626810e+00,3.696002e+01,3.695702e-01,7.237441e+02,2.522806e-01,1.377747e+03,1.658199e-01,-1.198605e+02,-7.858965e-01,1.770901e+03,1.406995e-01,1.092674e+03,2.943897e-01,-1.246421e+02,-6.878147e-01,2.943997e+03,7.936664e-02,9.575035e+02,3.305939e-01,-1.297774e+02,-6.153258e-01,-1.922402e+01,-4.597655e-01,3.306580e+01,3.300450e-01,6.677125e-02,3.637214e-01,-3.256358e-02,-5.298675e-01,4.405632e-01,7.306054e-01,4.330580e+01,3.032085e-01,1.200629e+00,1.452364e+01,-3.935048e+00,-4.379517e+00,-2.405167e+01,-7.782769e-01,-9.683069e+00,1.916516e+01,2.571684e-02,1.486855e-02,4.409094e-02,1.929078e+00,1.278409e+00,3.293333e-01,2.746019e-01,4.857500e-01,1.027295e+00,-2.055248e+01,?
'temp.csv',3.633191e+01,2.217249e-01,3.268009e+01,3.449609e+01,3.864073e+01,5.960636e+00,2.746087e+02,2.850059e+02,2.696197e+02,3.305589e+02,2.735387e-01,1.249563e+00,3.049593e-02,6.248841e-02,5.428095e-01,5.123136e-01,6.581867e+00,4.237022e+00,5.227691e+00,3.339189e+00,1.048357e-01,1.379401e+00,2.339499e+01,8.029629e-01,-7.069573e-01,-2.119513e+01,1.044379e+01,1.681729e+00,-8.155486e+00,-2.023034e+00,3.260697e-02,2.111730e+00,1.287070e+00,8.147715e-01,8.751534e+00,4.975205e-01,3.867618e+00,3.232986e+00,2.256044e+01,8.830103e-01,7.367124e+02,2.997477e-01,1.306995e+03,2.403972e-01,-1.347060e+02,-6.427481e-01,1.798480e+03,1.454537e-01,1.038995e+03,3.188733e-01,-1.313353e+02,-6.380859e-01,2.889183e+03,9.460280e-02,1.011006e+03,3.249558e-01,-1.331405e+02,-6.087507e-01,-1.544561e+01,-1.043375e+00,2.724444e+01,7.199430e-01,4.552312e-02,5.711048e-01,-2.054419e-02,-9.787042e-01,2.295172e-01,6.083619e-01,3.518861e+01,5.990992e-01,5.396545e+00,2.962060e+00,1.463509e+01,1.468679e+00,-7.148213e+00,-2.633704e+00,-5.093432e+00,1.190439e+01,4.561416e-02,7.463810e-03,2.181220e-02,1.904078e+00,1.511063e+00,2.564286e-01,2.219215e-01,4.595714e-01,9.345762e-01,-2.561275e+01,?
'temp.csv',3.309715e+01,1.428953e-01,3.075557e+01,3.238121e+01,3.577283e+01,5.017265e+00,2.017487e+02,4.684456e+02,7.802692e+01,1.139963e+02,6.077639e-01,9.192333e-01,6.484239e-02,4.591901e-01,1.076681e+00,1.011839e+00,9.496423e+00,5.656759e+00,7.599760e+00,4.998788e+00,3.688274e-01,1.082734e+00,3.772819e+01,4.066168e-01,5.362453e+00,3.058475e+00,1.191576e+01,1.485186e+00,-6.157853e+00,-2.587676e+00,2.283367e-02,1.502418e+00,1.106221e+00,8.812705e-01,8.868152e+00,3.627899e-01,1.053540e+01,9.638447e-01,3.505640e+01,3.466832e-01,6.983848e+02,2.880079e-01,1.401018e+03,1.706584e-01,-8.855195e+01,-9.942160e-01,1.780075e+03,1.364668e-01,1.071773e+03,3.003536e-01,-9.594163e+01,-8.286258e-01,2.912540e+03,8.250126e-02,9.537990e+02,3.478446e-01,-1.011130e+02,-7.449328e-01,-2.299447e+01,-3.852782e-01,3.460071e+01,3.000537e-01,4.662116e-02,5.435077e-01,-2.704330e-02,-6.713914e-01,5.183547e-01,7.437403e-01,4.481960e+01,2.291091e-01,8.924753e+00,1.691984e+00,1.333346e+01,1.343901e+00,-6.406719e+00,-2.517158e+00,-1.156036e+01,2.045753e+01,4.780556e-02,-3.572377e-04,1.252575e-01,2.882928e+00,2.084380e+00,2.890361e-01,3.461722e-01,2.121212e-01,3.122766e-01,-1.691985e+01,?
